"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:552BIJ9kKwwqiGf4YojYbL","Man of War","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:4ENxWWkPImVwAle9cpJ12I","OK Computer OKNOTOK 1997 2017","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2017-06-23","https://i.scdn.co/image/ab67616d0000b2730797b2dcca7a453c3374c599","2","2","269093","","false","0","GBBKS1700120","","2017-06-25T15:58:15Z"
"spotify:track:5tDkjUaPiTYne5aDtg6ZUE","Meeting in the Aisle - Remastered","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:4ENxWWkPImVwAle9cpJ12I","OK Computer OKNOTOK 1997 2017","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2017-06-23","https://i.scdn.co/image/ab67616d0000b2730797b2dcca7a453c3374c599","2","5","187706","","false","0","GBBKS1700123","","2017-06-25T15:58:15Z"
"spotify:track:2WHsVjndiTbqMTWy1gfOnV","A Reminder - Remastered","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:4ENxWWkPImVwAle9cpJ12I","OK Computer OKNOTOK 1997 2017","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2017-06-23","https://i.scdn.co/image/ab67616d0000b2730797b2dcca7a453c3374c599","2","7","232386","","true","0","GBBKS1700125","","2017-06-25T15:58:15Z"
"spotify:track:4ozum7awQLhJ6D6fQL5xPy","Pearly* - Remastered","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:4ENxWWkPImVwAle9cpJ12I","OK Computer OKNOTOK 1997 2017","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2017-06-23","https://i.scdn.co/image/ab67616d0000b2730797b2dcca7a453c3374c599","2","9","218597","","false","0","GBBKS1700127","","2017-06-25T15:58:15Z"
"spotify:track:7BFYY2EFrru8QHolUiKpEE","Palo Alto - Remastered","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:4ENxWWkPImVwAle9cpJ12I","OK Computer OKNOTOK 1997 2017","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2017-06-23","https://i.scdn.co/image/ab67616d0000b2730797b2dcca7a453c3374c599","2","10","231815","","false","0","GBBKS1700128","","2017-06-25T15:58:15Z"
"spotify:track:6gXv8OCSgKr5ZoVYi7Q7GM","How I Made My Millions - Remastered","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:4ENxWWkPImVwAle9cpJ12I","OK Computer OKNOTOK 1997 2017","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2017-06-23","https://i.scdn.co/image/ab67616d0000b2730797b2dcca7a453c3374c599","2","11","187116","","false","0","GBBKS1700129","","2017-06-25T15:58:15Z"
"spotify:track:69gzWecgN1hbNH2XhwZeh1","Dancing in the Moonlight (Its Caught Me in Its Spotlight) - Recorded at Spotify Studios NYC","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:28zTdTImJA9a4vHwMIZuw7","Spotify Singles","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2017-06-21","https://i.scdn.co/image/ab67616d0000b2732f473f592d77e66ad9fbe615","1","2","143966","","false","0","GB5KW1702265","","2017-06-24T10:55:05Z"
"spotify:track:7mUKeQCBpP4TnhSUZr36Js","Palm's Backside","spotify:artist:4GPyUgx1Cdxkdl5MVI8WGh, spotify:artist:5DGJC3n9DS0Y9eY5ul9y0O","Toothless, Marika Hackman","spotify:album:1hovemPoyxPAKPEkN4NLnH","The Pace Of The Passing","spotify:artist:4GPyUgx1Cdxkdl5MVI8WGh","Toothless","2017-01-27","https://i.scdn.co/image/ab67616d0000b273ae8af6eab48dbee79d02e261","1","3","242154","","false","0","GBUM71603201","","2017-06-24T10:31:59Z"
"spotify:track:4BBcOpOx4K5udUBjWKL0HG","Evil","spotify:artist:3WaJSfKnzc65VDgmj2zU8B","Interpol","spotify:album:2qFw7zKxen9GQN9Te6o6xn","Antics","spotify:artist:3WaJSfKnzc65VDgmj2zU8B","Interpol","2004-09-27","https://i.scdn.co/image/ab67616d0000b273442a4ec65931c305d669429f","1","2","215826","","false","0","USMTD0461602","","2017-06-19T21:10:24Z"
"spotify:track:64or0cWQwoPDdLRYXjvJbG","Creature Comfort","spotify:artist:3kjuyTCjPG1WMFCiyc5IuB","Arcade Fire","spotify:album:2OkqF5G5kuF4QVvvjHH1JC","Creature Comfort","spotify:artist:3kjuyTCjPG1WMFCiyc5IuB","Arcade Fire","2017-06-16","https://i.scdn.co/image/ab67616d0000b273cfba7fad7008032b11b33c1f","1","1","283506","https://p.scdn.co/mp3-preview/cf1a1a9c55db13d80bbb548f1865572a38ae1ead?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","GBARL1700814","","2017-06-19T20:52:18Z"
"spotify:track:2KmEgiY8fQs0G6WNxtzQKr","Baba O'Riley","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:5tqJNAjU163MfKLIP6DtYu","Who's Next (Deluxe Edition)","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","1971-08-14","https://i.scdn.co/image/ab67616d0000b27397922197e10d2a8dcb40eacf","1","1","300400","","false","0","GBAKW7100001","","2017-06-07T10:39:55Z"
"spotify:track:5FOQoUKcruShFKotT1uaJp","Telefonami tra vent'anni","spotify:artist:25MkkfEousyfp2eyh38FUl","Lucio Dalla","spotify:album:6FAodIEfgmPYI0sL3KEWHQ","12000 lune","spotify:artist:25MkkfEousyfp2eyh38FUl","Lucio Dalla","2006-10-06","https://i.scdn.co/image/ab67616d0000b273d5ac3fc935856bec462e7695","3","5","282093","https://p.scdn.co/mp3-preview/95bac9ea28d346d7ba6948dda2473ce6a5624772?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","ITB008000614","","2017-06-03T17:09:52Z"
"spotify:track:09W79IcE4FvjeZYiIh8slG","House of the Rising Sun","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:3lBPyXvg1hhoJ1REnw80fZ","RELAXER","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2017-06-02","https://i.scdn.co/image/ab67616d0000b273a244cd3c636e0759e20d758a","1","3","320666","","false","0","GB5KW1700461","","2017-06-01T23:47:01Z"
"spotify:track:6O1XKTvgVLwytNWdOlFcHI","3WW","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:3lBPyXvg1hhoJ1REnw80fZ","RELAXER","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2017-06-02","https://i.scdn.co/image/ab67616d0000b273a244cd3c636e0759e20d758a","1","1","300106","","false","0","GB5KW1700458","","2017-06-01T23:47:01Z"
"spotify:track:5QD4hHEv8812JagZlH1MMy","In Cold Blood","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:3lBPyXvg1hhoJ1REnw80fZ","RELAXER","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2017-06-02","https://i.scdn.co/image/ab67616d0000b273a244cd3c636e0759e20d758a","1","2","206853","","true","0","GB5KW1700459","","2017-06-01T23:47:01Z"
"spotify:track:5uebeiseWq2fhmgp4uFrzU","Hit Me Like That Snare","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:3lBPyXvg1hhoJ1REnw80fZ","RELAXER","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2017-06-02","https://i.scdn.co/image/ab67616d0000b273a244cd3c636e0759e20d758a","1","4","217960","","true","0","GB5KW1700463","","2017-06-01T23:47:01Z"
"spotify:track:4mAeYP6WtMW4yQTbAd4PRV","Deadcrush","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:3lBPyXvg1hhoJ1REnw80fZ","RELAXER","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2017-06-02","https://i.scdn.co/image/ab67616d0000b273a244cd3c636e0759e20d758a","1","5","232013","","false","0","GB5KW1700460","","2017-06-01T23:47:01Z"
"spotify:track:0UcEomvOXjRN6q9KFuqo5q","Adeline","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:3lBPyXvg1hhoJ1REnw80fZ","RELAXER","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2017-06-02","https://i.scdn.co/image/ab67616d0000b273a244cd3c636e0759e20d758a","1","6","350493","","false","0","GB5KW1700462","","2017-06-01T23:47:01Z"
"spotify:track:1cAXC3MYAr3LqSvOMdfasJ","Last Year","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:3lBPyXvg1hhoJ1REnw80fZ","RELAXER","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2017-06-02","https://i.scdn.co/image/ab67616d0000b273a244cd3c636e0759e20d758a","1","7","366200","","false","0","GB5KW1700464","","2017-06-01T23:47:01Z"
"spotify:track:1gXgFe42XLKzte1ziyTMqZ","Pleader","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:3lBPyXvg1hhoJ1REnw80fZ","RELAXER","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2017-06-02","https://i.scdn.co/image/ab67616d0000b273a244cd3c636e0759e20d758a","1","8","348546","","false","0","GB5KW1700465","","2017-06-01T23:47:01Z"
"spotify:track:6aL2e3d1p5g2t8DFwEi722","Completamente","spotify:artist:6YBgd2LKccEB3pX6UaW1Yp","Thegiornalisti","spotify:album:7D03AtGjj2wqYywVZLBSvA","Completamente","spotify:artist:6YBgd2LKccEB3pX6UaW1Yp","Thegiornalisti","2016-09-21","https://i.scdn.co/image/ab67616d0000b27308a018d485d7d091971f7648","1","1","216386","https://p.scdn.co/mp3-preview/a4d6efbc6f9b98b8e1d79ad493a6298933573235?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","ITB261600980","","2017-05-24T08:47:23Z"
"spotify:track:1dbtsUO5rQkWsJYlLx1UKD","Sei bella davvero","spotify:artist:1gRsYpSd9fR8x92ppdlCg3","Motta","spotify:album:729D5ugUIRWKuQtIWshhVf","La fine dei vent'anni","spotify:artist:1gRsYpSd9fR8x92ppdlCg3","Motta","2016-03-18","https://i.scdn.co/image/ab67616d0000b273086baef2ed5edbbe616c9cd3","1","4","194734","","false","0","QMDA61582666","","2017-05-24T08:31:45Z"
"spotify:track:40yB3Fork1CDpWXsAEO3Tu","Vita Sociale","spotify:artist:6hXgWI0ytDb0PsrYTwNtfd","Canova","spotify:album:4OFf8HLfhM1l6wMwr1by8m","Avete ragione tutti","spotify:artist:6hXgWI0ytDb0PsrYTwNtfd","Canova","2016-10-21","https://i.scdn.co/image/181869eff1077ead725f2717414fe60afe95b190","1","1","236453","https://p.scdn.co/mp3-preview/d5c197c070bd38fe01472a6fde79a32b321e93fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","IT8U11601401","","2017-05-24T08:25:36Z"
"spotify:track:4j2y2Iq98oqESLrnb8nciq","Un fiore per coltello","spotify:artist:3E0AdQIPzFjiMFto5NiKuM","L'Officina Della Camomilla","spotify:album:6npqRuAK1PaatAjw86JrIs","Senontipiacefalostesso Uno","spotify:artist:3E0AdQIPzFjiMFto5NiKuM","L'Officina Della Camomilla","2013-02-05","https://i.scdn.co/image/ab67616d0000b27368406d07c37a676e125fe2a9","1","5","254207","","true","0","ITT741200062","","2017-05-18T08:39:13Z"
"spotify:track:0Yncd2CxjjlWLrIukzsk2M","Voglio Vederti Danzare - Remastered","spotify:artist:4lianjyuR1tqf6oUX8kjrZ","Franco Battiato","spotify:album:2OulSxrNGCvCvz5rX7lUH5","L'Arca Di Noè (2008 Remastered Edition)","spotify:artist:4lianjyuR1tqf6oUX8kjrZ","Franco Battiato","1982","https://i.scdn.co/image/ab67616d0000b273428f8b004c9fa099cbf2973b","1","7","224093","","false","55","ITD000800109","","2017-05-12T06:23:07Z"
"spotify:track:5DlMR554Db6jiWPRWe95al","Centro Di Gravità Permanente - Remastered","spotify:artist:4lianjyuR1tqf6oUX8kjrZ","Franco Battiato","spotify:album:4lQ6HXCRFlyicu5EXpck1m","La Voce Del Padrone (2008 Remastered Edition)","spotify:artist:4lianjyuR1tqf6oUX8kjrZ","Franco Battiato","1981","https://i.scdn.co/image/ab67616d0000b273805c4c966d03e0ea1db0cd64","1","6","239186","","false","0","ITD000800101","","2017-05-12T06:18:23Z"
"spotify:track:4uRCinxrF563ynLDLtV1cC","La morte (Non esiste più)","spotify:artist:02G0wSA5mAINnHX3nTCaHi","Baustelle","spotify:album:1DXSiBSNDNFJZupU7V3cjr","La morte (non esiste più)","spotify:artist:02G0wSA5mAINnHX3nTCaHi","Baustelle","2012-12-28","https://i.scdn.co/image/ab67616d0000b2736ae05253f1cee055e0b980c9","1","1","264133","https://p.scdn.co/mp3-preview/91f26686755eb7afb63c334cf4ca159f04575f57?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","ITR001200078","","2017-05-12T06:06:13Z"
"spotify:track:2tvCTTQ2L5LGXZSRyH1ocL","La guerra è finita","spotify:artist:02G0wSA5mAINnHX3nTCaHi","Baustelle","spotify:album:6GFgZCJi4TL0xW5m40ZzbQ","La malavita","spotify:artist:02G0wSA5mAINnHX3nTCaHi","Baustelle","2005-10-21","https://i.scdn.co/image/ab67616d0000b2732dca2eecff738631f4fa2c98","1","2","261760","https://p.scdn.co/mp3-preview/b9244ef3f709f7d3dcaf5a8839deb1920f80adfe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","ITR000500083","","2017-05-12T06:02:06Z"
"spotify:track:56lBX2WHqfGuoeZxZvUnVj","Thunder","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:0VvK3TRKSJTk2FR4bzCV1w","Thunder","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-04-27","https://i.scdn.co/image/ab67616d0000b273ffc368984dacb8a4d8fed5a6","1","1","187761","","false","0","USUM71704167","","2017-05-06T14:53:12Z"
"spotify:track:1MnjJ8YvL6LnRpriKaioj2","Se Io Fossi Il Giudice","spotify:artist:4LAGemASxODFta2tWSAucy","Afterhours","spotify:album:2PVm7UvzdYPY7YQl9Mmcrf","Folfiri o Folfox","spotify:artist:4LAGemASxODFta2tWSAucy","Afterhours","2016-06-10","https://i.scdn.co/image/ab67616d0000b273a6b398cbf486568e195ffe69","1","18","243320","","false","19","ITUM71600362","","2017-05-05T16:15:14Z"
"spotify:track:2mmPsugvC8aL1Y0X7b6Aw4","Ballata Per La Mia Piccola Iena","spotify:artist:4LAGemASxODFta2tWSAucy","Afterhours","spotify:album:5pzSoKHuQaEYn4k8A04yDJ","Ballate Per Piccole Iene","spotify:artist:4LAGemASxODFta2tWSAucy","Afterhours","2005-01-01","https://i.scdn.co/image/ab67616d0000b2736fe46f7212ebbb45657bc785","1","2","291706","","false","41","ITC530500040","","2017-05-05T15:59:25Z"
"spotify:track:4G8zEJmlYqgEj6uYyTDv1N","Piazza Grande","spotify:artist:25MkkfEousyfp2eyh38FUl","Lucio Dalla","spotify:album:7kyrGXxcvom87sfAh2yMQ8","Lucio Dalla","spotify:artist:25MkkfEousyfp2eyh38FUl","Lucio Dalla","2002-11-19","https://i.scdn.co/image/ab67616d0000b27346fb8e6fd96735b1a3076b6c","1","2","193706","","false","0","ITB007200841","","2017-04-26T14:59:59Z"
"spotify:track:7rgao9HSbqQHmjrCxpOJwy","Il Mio Ruolo","spotify:artist:4LAGemASxODFta2tWSAucy","Afterhours","spotify:album:6Du7hmDmUT6h4KG7PPUSuX","Quello Che Non C'è","spotify:artist:4LAGemASxODFta2tWSAucy","Afterhours","2002-01-01","https://i.scdn.co/image/ab67616d0000b273e40d00a8c02b5b81693141f0","1","9","428640","","false","20","ITC530200026","","2017-04-17T00:06:46Z"
"spotify:track:0NjW4SKY3gbfl2orl1p8hr","IFHY (feat. Pharrell)","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF, spotify:artist:2RdwBSPQiwcmiDo9kixcl8","Tyler\, The Creator, Pharrell Williams","spotify:album:40QTqOBBxCEIQlLNdSjFQB","Wolf","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2013-04-01","https://i.scdn.co/image/ab67616d0000b2736be6806a01c452f360cab678","1","11","319253","https://p.scdn.co/mp3-preview/d58ff0a23db80dbb45601c9200f57ef417cfe6ea?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USQX91300228","","2017-04-13T17:45:40Z"
"spotify:track:0F6uX3mt8tfHzY4CO6YG07","L'uomo nero","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","2","267626","","false","0","ITY481725002","","2017-04-13T17:35:39Z"
"spotify:track:6GfMl2HJ4ML5366eR9Hof1","Lamezia Milano","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","4","232173","","false","0","ITY481725004","","2017-04-13T17:35:39Z"
"spotify:track:5vOKdIWBMhvjXk4jaKLZ3d","Colpo di pistola","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","5","301933","","false","0","ITY481725005","","2017-04-13T17:35:39Z"
"spotify:track:7ctWJ718cdHHqINJlRTuxF","La vita liquida","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","6","206280","","false","0","ITY481725006","","2017-04-13T17:35:39Z"
"spotify:track:7gV14E084QJuYZVQHe1RJR","Diego e io","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","7","255400","","false","0","ITY481725007","","2017-04-13T17:35:39Z"
"spotify:track:1m8oW5btnlo2oYECX6lAOb","Sabato bestiale","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","8","222680","","false","0","ITY481725008","","2017-04-13T17:35:39Z"
"spotify:track:6pBaieyCtPF4qeN6mPOLQf","Don Abbondio","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","9","234453","","false","0","ITY481725009","","2017-04-13T17:35:39Z"
"spotify:track:2gd4PcnJLJDgHbVk0Xu8f0","Secondo me","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","11","282293","","false","0","ITY481725011","","2017-04-13T17:35:39Z"
"spotify:track:6SOU59ntaOlydRqNlTC3Th","La vita pensata","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","12","161920","","false","0","ITY481725012","","2017-04-13T17:35:39Z"
"spotify:track:3pi3WlGV7JinOxzqnBkNFi","Kathleen","spotify:artist:2xaAOVImG2O6lURwqperlD","Catfish and the Bottlemen","spotify:album:5ii2VuwrvjZZcFlmK7yhgc","The Balcony","spotify:artist:2xaAOVImG2O6lURwqperlD","Catfish and the Bottlemen","2014-09-15","https://i.scdn.co/image/ab67616d0000b27301dc6f1606274fd91a82e9f5","1","2","160886","","false","0","GB6TW1400011","","2017-04-12T11:37:32Z"
"spotify:track:4Sdmlm62m1Rj0BqH1Sc9ox","Cocoon","spotify:artist:2xaAOVImG2O6lURwqperlD","Catfish and the Bottlemen","spotify:album:5ii2VuwrvjZZcFlmK7yhgc","The Balcony","spotify:artist:2xaAOVImG2O6lURwqperlD","Catfish and the Bottlemen","2014-09-15","https://i.scdn.co/image/ab67616d0000b27301dc6f1606274fd91a82e9f5","1","3","236887","","true","0","GB6TW1400027","","2017-04-12T11:37:26Z"
"spotify:track:47rWzkXpQR48ZmJxSecs94","In This Twilight","spotify:artist:0X380XXQSNBYuleKzav5UO","Nine Inch Nails","spotify:album:4RkqkXcW8lmRLjCIiPPToI","Year Zero (International Version)","spotify:artist:0X380XXQSNBYuleKzav5UO","Nine Inch Nails","2007-04-17","https://i.scdn.co/image/ab67616d0000b2737a708bb5c59c65b52d0945d9","1","15","211533","","false","0","USUM70727130","","2017-04-11T17:21:02Z"
"spotify:track:1k5xez10wJlNykz10XzcRe","Canzone contro la paura","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:4F3NTBr5pbnM1oHGlzEbSu","A casa tutto bene","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2017-01-20","https://i.scdn.co/image/ab67616d0000b273c096991f9c3aed1372c0f58e","1","3","222733","","false","0","ITY481725003","","2017-04-10T15:16:42Z"
"spotify:track:2T2t1DXwzdilKF3BQPHREo","La donna cannone","spotify:artist:16FJYC4FqKhZXiXIzMI4ul","Francesco De Gregori","spotify:album:7COQBoeP7bBHykCpFbdpR2","La Donna Cannone","spotify:artist:16FJYC4FqKhZXiXIzMI4ul","Francesco De Gregori","1983","https://i.scdn.co/image/ab67616d0000b273b1ecd40e8913c050268bbe26","1","1","279706","https://p.scdn.co/mp3-preview/66cbb6e81f54230ff64bb044ad699205083c20dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","ITB008300500","","2017-04-10T15:08:34Z"
"spotify:track:4WKpan8kLoNuaFgvc8ONc6","Hey You - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:1ITpsfAcoaSe4i1tUXm44D","The Wall [2011 - Remaster] (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1979-11-30","https://i.scdn.co/image/ab67616d0000b27331f8c6d9e21df18ddcb51e5e","2","1","278440","","false","0","GBN9Y1100108","","2017-04-01T23:54:14Z"
"spotify:track:0Ln5tJyLX5qusquBOtq7wf","Fire","spotify:artist:11wRdbnoYqRddKBrpHt4Ue","Kasabian","spotify:album:2DHGeuRTttjurZDb0pSjx6","West Ryder Pauper Lunatic Asylum","spotify:artist:11wRdbnoYqRddKBrpHt4Ue","Kasabian","2009","https://i.scdn.co/image/ab67616d0000b273358f726999166b87f00e7066","1","11","252279","https://p.scdn.co/mp3-preview/998461fe11aa595f639fe16eb83f20a0b57c9c16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBARL0801805","","2017-03-31T10:41:39Z"
"spotify:track:6SXzkDUuiVnDQG0CtFMLUb","You're in Love with a Psycho","spotify:artist:11wRdbnoYqRddKBrpHt4Ue","Kasabian","spotify:album:0SaAfpif4ZWxJUnpeKXrne","You're In Love With a Psycho","spotify:artist:11wRdbnoYqRddKBrpHt4Ue","Kasabian","2017-03-17","https://i.scdn.co/image/ab67616d0000b273b7ca71300a4258d7d7dc321a","1","1","218080","https://p.scdn.co/mp3-preview/dd7a90ef160fb7d0331bee8519d67ba562a796f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GBARL1700369","","2017-03-31T10:01:33Z"
"spotify:track:5AiNZnMDCWwujIENPj9PV9","Everything In Its Right Place","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:19RUXBFyM4PpmrLRdtqWbp","Kid A","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2000-10-01","https://i.scdn.co/image/ab67616d0000b273c174bffb607ee576329291a6","1","1","251426","","false","9","GBAYE0000810","","2017-03-30T10:06:42Z"
"spotify:track:3f0Sb02YQctClGaoFusRSm","Who The Fuck Are Arctic Monkeys?","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:6Y6HrfpesaqZpOOqyTfXJx","Who The F*** Are Arctic Monkeys?","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2006-04-22","https://i.scdn.co/image/ab67616d0000b273ff69b18f191d72adb967a703","1","5","336826","","false","0","GBCEL0600173","","2017-03-30T09:36:47Z"
"spotify:track:5ZeZ6rdBnbrfmvPgNN42wv","The View From The Afternoon","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:6Y6HrfpesaqZpOOqyTfXJx","Who The F*** Are Arctic Monkeys?","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2006-04-22","https://i.scdn.co/image/ab67616d0000b273ff69b18f191d72adb967a703","1","1","222946","","false","0","GBCEL0501180","","2017-03-30T09:36:47Z"
"spotify:track:7sIual3ilY8pLHxlrNIUJf","Cigarette Smoker Fiona","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:6Y6HrfpesaqZpOOqyTfXJx","Who The F*** Are Arctic Monkeys?","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2006-04-22","https://i.scdn.co/image/ab67616d0000b273ff69b18f191d72adb967a703","1","2","178546","","false","0","GBCEL0600170","","2017-03-30T09:36:47Z"
"spotify:track:5rJpEUV0QECVmpAi3hYFh7","Despair In The Departure Lounge","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:6Y6HrfpesaqZpOOqyTfXJx","Who The F*** Are Arctic Monkeys?","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2006-04-22","https://i.scdn.co/image/ab67616d0000b273ff69b18f191d72adb967a703","1","3","204853","","false","0","GBCEL0600171","","2017-03-30T09:36:47Z"
